grid_id,district,elevation_mean,slope_mean,builtup_percent,vegetation_percent,water_percent,cropland_percent,bare_percent,elevation_susceptibility,slope_susceptibility,builtup_susceptibility,bare_susceptibility,vegetation_protection,susceptibility_raw,susceptibility_score,susceptibility_category,dominant_driver,latitude,longitude,historical_flooded_area_percent,historical_mean_flood_duration,population,historical_flood_days_2015_2023,vulnerability_score,date,rainfall_24h,rainfall_3day,rainfall_7day,temporal_risk_score,flood_event,temporal_risk_index,hyperlocal_risk_score,hyperlocal_risk_category,action_priority,risk_explanation
NCR_0266,SONIPAT,223.15657535753124,1.0645625901962037,8.673813629207586,20.10645475672839,1.7092735587375365,66.92405727565784,2.586400779668641,0.7256165834719258,0.2269898063813294,0.0867381362920758,0.0258640077966864,0.2010645475672839,0.3315032908666984,39.435216284813606,Low,Lower elevation,29.140197820384007,76.62217782249625,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,18.69164035926722,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0267,SONIPAT,222.99236364996395,0.6688724450667151,0.8393285371702638,9.262589928057553,0.6519784172661871,86.92296163069544,2.3231414868105515,0.7267179424526,0.1164219482879093,0.0083932853717026,0.0232314148681055,0.0926258992805755,0.3025674356510849,35.54515428630607,Low,Lower elevation,29.14921996276391,76.62231957465133,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,17.135615559864203,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0268,SONIPAT,223.2718961836304,0.4275223656276141,0.0,0.9421969640320048,0.0,99.0503252822852,0.0074777536827936,0.7248431329709559,0.0489813974864093,0.0,7.477753682793599e-05,0.00942196964032,0.2963460047241532,34.708761104046246,Low,Lower elevation,29.158242092357305,76.62246139161392,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,16.80105828696027,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0269,SONIPAT,223.4680812549214,0.4103613057081761,0.0,2.087385904533892,0.0,97.15696543468502,0.7556486607810864,0.7235273303808631,0.0441860755375036,0.0,0.0075564866078108,0.0208738590453389,0.2943292819088274,34.4376380725352,Low,Lower elevation,29.167264209161544,76.622603273408,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,16.692609074355854,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0270,SONIPAT,223.96575844547831,0.5825658137228259,0.667366526694661,4.379124175164967,0.0,92.02909418116376,2.9244151169766046,0.7201894365642971,0.0923052512096199,0.0066736652669466,0.029244151169766,0.0437912417516496,0.3010067452705691,35.33533908314578,Low,Lower elevation,29.17628631317396,76.62274522005745,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,17.05168947860009,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0271,SONIPAT,226.1771490594681,1.3530780173480677,41.01623886851755,25.18147122652099,0.1421836413978897,33.30090548529522,0.3592007782683529,0.7053577601352679,0.3076097894659484,0.4101623886851754,0.0035920077826835,0.2518147122652099,0.4263314182421652,52.183665983092695,Moderate,Lower elevation,29.18530840439183,76.62288723158623,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,23.791020238578852,Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0272,SONIPAT,225.8345465097368,1.0260419012466735,21.99715972793184,20.517228492413484,0.530682412736378,56.79049256297182,0.1644368039464833,0.7076555767802464,0.2162259546102962,0.2199715972793183,0.0016443680394648,0.2051722849241348,0.3610525929969982,43.40774850972853,Moderate,Lower elevation,29.1943304828125,76.6230293080183,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,20.280653249233183,Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0273,SONIPAT,225.89880802900493,0.5136618683394489,0.2321401827167889,3.339823273925416,0.0599071439269132,96.36812939943088,0.0,0.7072245782698098,0.0730513937431094,0.0023214018271678,0.0,0.0333982327392541,0.2912041376436153,34.01750171038629,Low,Lower elevation,29.203352548433287,76.62317144937764,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,16.524554529496292,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0274,SONIPAT,226.21822824861985,0.4105365755513668,0.0,0.6440982624325944,0.0,99.3559017375674,0.0,0.705082244250552,0.04423505126103,0.0,0.0,0.0064409826243259,0.2880240571269427,33.589979859799094,Low,Lower elevation,29.212374601251504,76.62331365568822,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,16.35354578926141,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
NCR_0275,SONIPAT,226.9052875524883,0.3620558861298472,0.0,0.8300306587900994,0.0,99.16996934120988,0.0,0.7004741749126138,0.0306880725095739,0.0,0.0,0.0083003065879009,0.2839628501826915,33.04400163713429,Low,Lower elevation,29.22139664126448,76.62345592697407,0.905127272,6.0,1771137,4.0,17.513083599902178,2023-07-18,14.2,28.40000000000001,64.79999999999998,0.0064575845634766,0,0.64575845634766,16.13515450019549,Very Low,Routine Monitoring,Lower elevation; Elevated 24-hour rainfall
